\fixlen = T
|set|TIME       |ndiv_PDCSAP_FLUX|
|int|double     |double          |
 6   677.4163285 0.999912864583   
 6   677.4367611 0.999844301691   
 6   677.4571936 0.998919766281   
 6   677.4776263 0.999074891868   
 6   677.4980588 0.999549759437   
 6   677.5184914 0.999791038634   
 6   677.5389239 0.999969236698   
 6   677.5593565 0.999060737477   
 6   677.5797891 0.999401015598   
 6   677.6002216 1.00030640576    
 6   677.6206542 0.999477105681   
 6   677.6410868 0.999180517993   
 6   677.6615193 0.991133623594   
 6   677.6819519 0.988472843409   
 6   677.7023845 0.989994235972   
 6   677.7228170 0.999363297826   
 6   677.7432497 0.999436442486   
 6   677.7636822 0.999563995646   
 6   677.7841147 0.99998821831    
 6   677.8045474 0.998621951334   
 6   677.8249799 0.999004938083   
 6   677.8454125 0.999954264133   
 6   677.8658451 0.999525541518   
 6   677.8862776 0.999542559515   
 6   677.9067102 0.999884801251   
 6   677.9271428 1.00011961688    
 6   677.9475753 0.999981836561   
 6   677.9680080 0.999367961412   
 6   677.9884406 1.00031990562    
 6   678.0088730 0.999318707401   
 6   678.0293057 0.999248999068   
 6   678.0497383 0.99982892004    
 6   678.0701707 0.999768538878   
 6   678.0906034 0.999137563915   
 6   678.1110359 0.999708975889   
 6   678.1519011 0.999833583626   
 6   678.1723335 0.998375926734   
 6   678.1927662 0.999161700016   
 6   678.2131988 0.999481032911   
 6   678.2336312 0.999468596682   
 6   678.2540639 0.999938800665   
 6   678.2744965 0.999322389179   
 6   678.2949289 0.999981591109   
 6   678.3153616 0.999181172532   
 6   678.3357942 0.999653667399   
 6   678.3562267 0.999298907616   
 6   678.3766593 0.999111382381   
 6   678.3970918 0.999392261148   
 6   678.4175245 0.999034965029   
 6   678.4379570 0.998710395828   
 6   678.4583895 0.999097146172   
 6   678.4788222 0.999753402679   
 6   678.4992547 0.998991520047   
 6   678.5196872 0.998773558778   
 6   678.5401199 0.999732866538   
 6   678.5605525 0.999494205495   
 6   678.5809849 0.999431206179   
 6   678.6014176 0.99917184536    
 6   678.6218501 0.999591158987   
 6   678.6422827 0.999330325457   
 6   678.6627153 0.999538632285   
 6   678.6831478 0.999168081765   
 6   678.7035805 0.999732784721   
 6   678.7240130 0.999380315823   
 6   678.7444455 1.00015177108    
 6   678.7648782 0.999508114435   
 6   678.7853106 0.999019256109   
 6   678.8057432 0.999569559222   
 6   678.8261758 0.998949220506   
 6   678.8466083 0.998550115751   
 6   678.8670410 0.999417788143   
 6   678.8874735 0.999904846488   
 6   678.9079060 0.999087246279   
 6   678.9283387 1.00073447384    
 6   678.9487711 0.999431942535   
 6   678.9692037 0.998580715419   
 6   678.9896364 0.999072191898   
 6   679.0100688 1.00002536336    
 6   679.0305014 0.999297271271   
 6   679.0509341 0.999407560981   
 6   679.0713666 1.00000417268    
 6   679.0917991 0.999121936812   
 6   679.1122317 0.998920339002   
 6   679.1326643 0.999552213955   
 6   679.1530969 0.999530859642   
 6   679.1735294 0.999541004986   
 6   679.1939620 0.999845528951   
 6   679.2143946 0.998902748284   
 6   679.2348271 0.999796111306   
 6   679.2552597 0.999281725985   
 6   679.2756923 0.998767095212   
 6   679.2961248 1.0004612859     
 6   679.3165574 0.999999263644   
 6   679.3369900 0.99896239309    
 6   679.3574225 0.999865246918   
 6   679.3778551 0.999518014327   
 6   679.3982877 0.999760111697   
 6   679.4187202 1.00007159013    
 6   679.4391528 1.00037529592    
 6   679.4595853 0.999733602894   
 6   679.4800178 0.999347261637   
 6   679.5004505 0.999911310054   
 6   679.5208830 1.0002564154     
 6   679.5413155 0.999830720021   
 6   679.5617482 0.999187145194   
 6   679.5821807 0.999788175028   
 6   679.6026133 1.00002798151    
 6   679.6230459 1.00003616324    
 6   679.6434784 1.00091488097    
 6   679.6639110 0.999624949529   
 6   679.6843435 1.000125835      
 6   679.7047761 1.00028063331    
 6   679.7252088 1.0001977524     
 6   679.7456412 1.00095505326    
 6   679.7660738 1.00002020887    
 6   679.7865064 1.00046807673    
 6   679.8069389 1.00052543066    
 6   679.8273716 1.00099882551    
 6   679.8478041 1.00061960236    
 6   679.8682366 1.00045318599    
 6   679.8886692 1.0002412792     
 6   679.9091018 1.0000071181     
 6   679.9295343 1.00056380297    
 6   679.9499669 1.00055210309    
 6   679.9703995 0.999925628081   
 6   679.9908319 1.001355958      
 6   680.0112646 1.00057591193    
 6   680.0316971 1.00094147159    
 6   680.0521297 1.00046938581    
 6   680.0725623 1.00090334473    
 6   680.0929948 1.00081465479    
 6   680.1134274 1.00026017899    
 6   680.1338599 1.00096020775    
 6   680.1542925 1.00140676654    
 6   680.1747251 1.00089017215    
 6   680.1951576 1.00162603688    
 6   680.2155902 1.00066353825    
 6   680.2360228 1.00051176717    
 6   680.2564553 1.00101338899    
 6   680.2768879 1.00130449492    
 6   680.2973205 1.00062156597    
 6   680.3177530 1.00118815073    
 6   680.3381856 1.00094777152    
 6   680.3586182 1.00063498401    
 6   680.3790506 1.00143859346    
 6   680.3994833 1.0008317546     
 6   680.4199159 1.00108334278    
 6   680.4403483 1.0009017902     
 6   680.4607810 1.00114200578    
 6   680.4812135 1.00072252851    
 6   680.5016462 0.999932255281   
 6   680.5220786 1.00037177778    
 6   680.5425112 1.00176398084    
 6   680.5629439 1.00122513215    
 6   680.5833763 1.00173370844    
 6   680.6038089 1.00138524859    
 6   680.6242415 1.00156786479    
 6   680.6446740 1.00217314912    
 6   680.6651065 1.00102607067    
 6   680.6855392 0.999903046508   
 6   680.7059718 0.993475725423   
 6   680.7264043 0.990077035072   
 6   680.7468369 0.993374108345   
 6   680.7672693 1.000736192      
 6   680.7877020 1.00147352945    
 6   680.8081345 1.00093672619    
 6   680.8285670 1.00132372198    
 6   680.8489997 1.00165254568    
 6   680.8694322 1.00166359102    
 6   680.8898647 1.00149594738    
 6   680.9102973 1.00234512907    
 6   680.9307299 1.0014070938     
 6   680.9511625 1.00119019616    
 6   680.9715950 1.00084361811    
 6   680.9920275 1.00140275749    
 6   681.0124602 1.00208347737    
 6   681.0328927 1.00097575304    
 6   681.0533252 1.00130474037    
 6   681.0737579 1.00085564525    
 6   681.0941903 1.00210998617    
 6   681.1350555 1.00147606578    
 6   681.1554880 1.00170744509    
 6   681.1759206 1.00244069167    
 6   681.1963532 1.00170057243    
 6   681.2167858 1.00158864638    
 6   681.2372183 1.00159641902    
 6   681.2576509 1.00125695907    
 6   681.2780834 1.00113194225    
 6   681.2985160 1.0007418374     
 6   681.3189485 1.00084435446    
 6   681.3393811 1.00102377979    
 6   681.3598136 1.00113398768    
 6   681.3802462 1.00033487818    
 6   681.4006788 1.00164739119    
 6   681.4211113 1.00159560085    
 6   681.4415439 1.00211890425    
 6   681.4619765 1.00149185652    
 6   681.4824090 1.00149537466    
 6   681.5028415 1.00111729695    
 6   681.5232742 1.00151124722    
 6   681.5437066 1.0026773891     
 6   681.5641392 1.00174532649    
 6   681.5845719 1.00132372198    
 6   681.6050043 1.00133902182    
 6   681.6254370 1.00290271392    
 6   681.6458695 1.00108743364    
 6   681.6663020 1.00204085056    
 6   681.6867346 1.00156074668    
 6   681.7071672 1.00145642963    
 6   681.7275996 1.00086333608    
 6   681.7480323 1.00127823157    
 6   681.7684648 1.00144661156    
 6   681.7888974 1.00198611479    
 6   681.8093300 1.00111746059    
 6   681.8297625 1.00181667117    
 6   681.8501952 1.00196492411    
 6   681.8706277 1.00120541418    
 6   681.8910602 1.00228900241    
 6   681.9114928 1.00151795624    
 6   681.9319254 1.00180488948    
 6   681.9523578 1.00162039149    
 6   681.9727905 1.00137125783    
 6   681.9932230 1.00187958867    
 6   682.0136555 1.0016942725     
 6   682.0340881 1.00210532258    
 6   682.0545206 1.00176913533    
 6   682.0749533 1.00185545257    
 6   682.0953858 1.00205639584    
 6   682.1158183 1.00128526786    
 6   682.1362509 1.00120950504    
 6   682.1566835 1.00231518394    
 6   682.1771159 1.00204265054    
 6   682.1975486 1.00241941917    
 6   682.2179811 1.00166146377    
 6   682.2384136 1.00227165714    
 6   682.2588462 1.00256382669    
 6   682.2792788 1.00122946846    
 6   682.2997114 1.00095153512    
 6   682.3201439 1.0022989023     
 6   682.3405764 1.00169574521    
 6   682.3610091 1.00240861929    
 6   682.3814415 1.0022431029     
 6   682.4018741 1.00150052915    
 6   682.4223068 1.00126104994    
 6   682.4427393 1.00118430532    
 6   682.4631718 1.00172372673    
 6   682.4836044 1.00178582605    
 6   682.5040370 1.00181356212    
 6   682.5244695 1.00264908031    
 6   682.5449021 1.00122218672    
 6   682.5653346 1.00232737472    
 6   682.5857672 1.00241581921    
 6   682.6061997 1.00212675871    
 6   682.6266323 1.0026078444     
 6   682.6470648 1.0013753487     
 6   682.6674974 1.00251170908    
 6   682.6879300 1.00207537745    
 6   682.7083625 1.00212471328    
 6   682.7287950 1.00149848372    
 6   682.7492277 1.00217863088    
 6   682.7696601 1.00282016027    
 6   682.7900927 1.00259352637    
 6   682.8105253 1.00254140875    
 6   682.8309578 1.0024361099     
 6   682.8513904 1.00187746142    
 6   682.8718230 1.00188981583    
 6   682.8922555 1.00203185065    
 6   682.9126881 1.00192925177    
 6   682.9331207 1.00178909875    
 6   682.9535532 1.00168813621    
 6   682.9739858 1.00141871186    
 6   682.9944183 1.00175440821    
 6   683.0148509 1.00202604163    
 6   683.0352834 1.00144562975    
 6   683.0557160 1.00247284586    
 6   683.0761485 1.00135317621    
 6   683.0965812 1.00117743266    
 6   683.1170136 1.00187181603    
 6   683.1374463 1.00079600044    
 6   683.1578788 1.00056993926    
 6   683.1783113 1.00073414657    
 6   683.1987439 1.00093263532    
 6   683.2191765 1.00183794367    
 6   683.2396089 1.0012911587     
 6   683.2600416 1.0015177926     
 6   683.2804741 1.00182018932    
 6   683.3009066 1.00134646719    
 6   683.3213392 1.001138324      
 6   683.3417718 1.00116802367    
 6   683.3622043 1.00150494729    
 6   683.3826369 1.00098164388    
 6   683.4030693 1.00154364687    
 6   683.4235020 1.00043224076    
 6   683.4439345 1.0000042545     
 6   683.4643671 1.00002495427    
 6   683.4847996 1.00077178252    
 6   683.5052322 1.00152114711    
 6   683.5256647 1.00113701492    
 6   683.5460973 1.00106018848    
 6   683.5665298 1.00086546333    
 6   683.5869625 1.00041825       
 6   683.6073949 1.00128731329    
 6   683.6278275 1.00061714784    
 6   683.6482601 0.999715194003   
 6   683.6686927 0.99997038214    
 6   683.6891251 1.00112670594    
 6   683.7095578 0.999963182218   
 6   683.7299903 0.997572235465   
 6   683.7504228 0.990710955458   
 6   683.7708554 0.989001219487   
 6   683.7912880 0.992921249628   
 6   683.8117206 1.00027981514    
 6   683.8321531 0.999654321937   
 6   683.8525856 1.01716878621    
 6   683.8730183 1.00034649624    
 6   683.8934507 1.00019235246    
 6   683.9138833 1.00096413498    
 6   683.9343158 0.999420160845   
 6   683.9547484 0.99957806822    
 6   683.9751809 0.999690566998   
 6   683.9956135 0.999610140599   
 6   684.0160460 0.999716421263   
 6   684.0364787 0.999672485376   
 6   684.0569111 0.998774786038   
 6   684.0773437 0.999184036137   
 6   684.1182089 0.999603513398   
 6   684.1386413 0.999569559222   
 6   684.1590740 0.99969081245    
 6   684.1795065 0.999603349764   
 6   684.1999391 0.999359697865   
 6   684.2203716 0.999674367174   
 6   684.2408042 0.999774920627   
 6   684.2612368 0.999317971046   
 6   684.2816693 0.999013119812   
 6   684.3021018 0.999579540931   
 6   684.3225345 0.999911391872   
 6   684.3429669 0.999001910843   
 6   684.3633995 0.999308725692   
 6   684.3838321 0.999762238947   
 6   684.4042646 0.998938584258   
 6   684.4246972 0.999933891627   
 6   684.4451298 1.00058965723    
 6   684.4655622 0.999896746576   
 6   684.4859949 0.999507459896   
 6   684.5064274 1.00018400709    
 6   684.5268599 1.00054825768    
 6   684.5472925 0.999784084164   
 6   684.5677250 1.00398613851    
 6   684.5881576 0.999445360571   
 6   684.6085902 0.999240735521   
 6   684.6290227 0.999635258508   
 6   684.6494553 1.00035745975    
 6   684.6698878 0.999354379741   
 6   684.6903204 0.999671830838   
 6   684.7107529 0.999671012665   
 6   684.7311855 0.999443724225   
 6   684.7516180 0.999701039611   
 6   684.7720506 0.999734011981   
 6   684.7924831 0.999831210925   
 6   684.8129157 1.00055382126    
 6   684.8333483 1.00044287701    
 6   684.8537808 0.999968827611   
 6   684.8742134 0.999608340618   
 6   684.8946460 0.999913437304   
 6   684.9150784 0.999438569736   
 6   684.9355111 0.999659640061   
 6   684.9559436 0.999938227944   
 6   684.9763761 0.999686394316   
 6   684.9968087 1.00051184898    
 6   685.0172413 1.00013818941    
 6   685.0376737 1.00068497438    
 6   685.0581063 1.0001958706     
 6   685.0785389 0.999798811277   
 6   685.0989715 0.999812392947   
 6   685.1194040 0.999597540736   
 6   685.1398365 0.999654321937   
 6   685.1602692 0.999896828394   
 6   685.1807016 1.00108350641    
 6   685.2011342 0.999859192439   
 6   685.2215667 0.999764611648   
 6   685.2419993 1.00038789579    
 6   685.2624319 0.99980715664    
 6   685.2828644 0.999243926396   
 6   685.3032969 0.999660376417   
 6   685.3237296 1.00023219748    
 6   685.3441621 1.00012959859    
 6   685.3645946 1.00028971503    
 6   685.3850272 1.00058900269    
 6   685.4054598 0.999962445863   
 6   685.4258922 1.00030771484    
 6   685.4463249 1.00025085182    
 6   685.4667574 0.999749475449   
 6   685.4871901 0.999724766626   
 6   685.5076225 1.00062802954    
 6   685.5280551 1.0001812253     
 6   685.5484877 1.0002479064     
 6   685.5689201 1.00062680228    
 6   685.5893527 1.00079632771    
 6   685.6097853 1.00023931558    
 6   685.6302178 1.00006856289    
 6   685.6506503 1.00100193457    
 6   685.6710830 1.00058965723    
 6   685.6915154 1.00042176815    
 6   685.7119481 1.00021624311    
 6   685.7323806 1.00063547491    
 6   685.7528131 1.00089131759    
 6   685.7732457 1.00092404451    
 6   685.7936783 1.00049458554    
 6   685.8141108 1.00060348435    
 6   685.8345434 1.00086922692    
 6   685.8549759 1.00103294332    
 6   685.8754085 1.00006185387    
 6   685.8958410 0.999818938331   
 6   685.9162736 1.00054007595    
 6   685.9367061 1.00015463468    
 6   685.9571386 0.999946164221   
 6   685.9775712 1.00119845971    
 6   685.9980038 0.999941500636   
 6   686.0184363 1.00031753291    
 6   686.0388688 1.00035868701    
 6   686.0593015 1.00042512265    
 6   686.0797339 1.00035320525    
 6   686.1001665 1.0001093079     
 6   686.1205991 0.999890937548   
 6   686.1410316 0.999730493837   
 6   686.1614642 1.00087683593    
 6   686.1818968 0.999938555213   
 6   686.2023292 1.00024021557    
 6   686.2227619 1.00068022897    
 6   686.2431944 1.00053590327    
 6   686.2636269 0.999892328442   
 6   686.2840595 1.00019071611    
 6   686.3044921 1.00000196362    
 6   686.3249247 1.00005784483    
 6   686.3453571 0.99996555492    
 6   686.3657897 1.00013139857    
 6   686.3862223 0.999857556093   
 6   686.4066548 1.00020806138    
 6   686.4270873 1.00017075269    
 6   686.4475200 1.00020732502    
 6   686.4679525 0.999806747554   
 6   686.4883850 0.999776556973   
 6   686.5088176 0.999591731708   
 6   686.5292501 0.999785638692   
 6   686.5496827 0.999611858762   
 6   686.5701153 1.00126947712    
 6   686.5905477 0.999610467868   
 6   686.6109804 1.00033872359    
 6   686.6314129 0.998997738161   
 6   686.6518453 0.999958273181   
 6   686.6722780 1.00040802284    
 6   686.6927105 0.999118418668   
 6   686.7131430 1.00049106739    
 6   686.7335756 0.999684512518   
 6   686.7540082 0.999842992615   
 6   686.7744408 0.995376995677   
 6   686.7948733 0.988948120064   
 6   686.8153058 0.989411451394   
 6   686.8357385 0.994941318592   
 6   686.8561709 1.00014841657    
 6   686.8766035 0.999213735814   
 6   686.8970361 0.999236971926   
 6   686.9174686 0.999693430603   
 6   686.9379011 0.999674858078   
 6   686.9583337 1.00034608715    
